"YEAR","PROJECT_CODE","EVENT_ID","STATION_ID","GEAR_PERFORMANCE_CODE","USED_IN_ESTIMATE","STATION_TYPE_CODE","TOW_LENGTH_DESIGNATED","CATCH_WEIGHT"
"1999","T06","1999T06060","O8","01","NO","Standard",0.990000,154.221405
"1999","T06","1999T06061","I7","20","NO","Standard",1.030000,
"1999","T06","1999T06062","M2","01","NO","Standard",0.970000,227.249777
"1999","T06","1999T06063","AB9","01","NO","Standard",1.020000,109.769353
"1999","T06","1999T06064","AA9","01","NO","Standard",1.000000,142.428004
"1999","T06","1999T06065","AC5","20","NO","Standard",1.020000,
"1999","T06","1999T06066","AE4","01","NO","Standard",1.020000,417.758572
"1999","T06","1999T06067","AC5","01","NO","Standard",0.940000,302.999703
"1999","T06","1999T06068","AD4","01","NO","Standard",1.020000,271.248237
"1999","T06","1999T06069","11","20","NO","Standard",0.100000,
"2000","T04","2000T04001","14","01","YES","Standard",0.680000,791.065093
"2000","T04","2000T04002","17","01","NO","Standard",1.000000,1061.406145
"2000","T04","2000T04003","20","01","NO","Standard",0.990000,752.056149
"2000","T04","2000T04004","21","01","NO","Standard",1.000000,1026.025940
"2000","T04","2000T04005","22","01","NO","Standard",0.980000,663.152044
"2000","T04","2000T04006","15","01","YES","Standard",0.990000,637.297279
"2000","T04","2000T04007","19","01","NO","Standard",1.050000,267.619498
"2000","T04","2000T04008","8","01","YES","Standard",1.000000,573.340755
"2000","T04","2000T04009","13","01","YES","Standard",1.010000,1295.006216
"2000","T04","2000T04010","12","01","YES","Standard",1.020000,623.235916
"2000","T04","2000T04011","18","01","NO","Standard",1.010000,693.996326
"2000","T04","2000T04012","16","01","NO","Standard",1.000000,303.906887
"2000","T04","2000T04013","11","01","YES","Standard",1.010000,634.122133
"2000","T04","2000T04014","10","01","YES","Standard",0.990000,527.074333
"2000","T04","2000T04015","9","01","YES","Standard",1.020000,544.310844
"2000","T04","2000T04016","71","01","YES","Standard",1.010000,1034.190603
"2000","T04","2000T04017","3","01","YES","Standard",1.000000,383.739145
"2000","T04","2000T04018","2","01","YES","Standard",0.970000,339.287092
"2000","T04","2000T04019","4","01","YES","Standard",1.000000,380.110406
"2000","T04","2000T04020","7","01","YES","Standard",1.020000,1095.879165
"2000","T04","2000T04021","1","01","YES","Standard",1.010000,1363.498664
"2000","T04","2000T04022","5","01","YES","Standard",1.000000,1096.786350
"2000","T04","2000T04023","6","01","YES","Standard",1.000000,481.715096
"2000","T05","2000T05001","32","01","YES","Standard",1.100000,276.691345
"2000","T05","2000T05002","28","01","YES","Standard",1.100000,502.580345
"2000","T05","2000T05003","24","01","NO","Standard",1.050000,189.601610
"2000","T05","2000T05004","29","01","YES","Standard",1.100000,98.883136
"2000","T05","2000T05005","34","01","YES","Standard",1.050000,225.889000
"2000","T05","2000T05006","39","01","NO","Standard",0.600000,117.934016
"2000","T05","2000T05007","52","01","YES","Standard",1.030000,769.292659
"2000","T05","2000T05008","67","01","YES","Standard",0.830000,371.945743
"2000","T05","2000T05009","68","01","YES","Standard",0.760000,643.193980
"2000","T05","2000T05010","61","01","YES","Standard",1.010000,640.472426
"2000","T05","2000T05011","60","20","NO","Standard",1.010000,462.664217
"2000","T05","2000T05012","59","01","YES","Standard",1.000000,477.179173
"2000","T05","2000T05013","58","01","YES","Standard",1.000000,726.654976
"2000","T05","2000T05014","53","01","YES","Standard",1.010000,609.628145
"2000","T05","2000T05015","54","01","YES","Standard",1.000000,2444.862874
"2000","T05","2000T05016","55","01","YES","Standard",1.000000,452.685185
"2000","T05","2000T05017","56","01","YES","Standard",1.030000,608.720960
"2000","T05","2000T05018","51","01","YES","Standard",1.020000,1666.498367
"2000","T05","2000T05019","50","01","YES","Standard",0.950000,1686.456431
"2000","T05","2000T05020","48","01","YES","Standard",1.020000,302.092518
"2000","T05","2000T05021","37","01","YES","Standard",1.000000,388.275068
"2000","T05","2000T05022","33","01","YES","Standard",1.010000,201.395012
"2000","T05","2000T05023","471","01","YES","Standard",1.040000,243.125510
"2000","T05","2000T05024","472","01","NO","Standard",0.820000,532.517442
"2000","T05","2000T05025","41","01","YES","Standard",1.000000,324.772136
"2000","T05","2000T05026","44","01","YES","Standard",1.030000,603.277852
"2000","T05","2000T05027","38","01","YES","Standard",1.020000,291.206301
"2000","T05","2000T05028","45","01","YES","Standard",1.020000,1088.621688
"2000","T05","2000T05029","60","20","NO","Standard",0.590000,
"2000","T05","2000T05030","54","20","NO","Standard",0.430000,
"2001","T04","2001T04001","12","01","YES","Standard",1.010000,542.496474
"2001","T04","2001T04002","17","01","NO","Standard",1.000000,1759.031210
"2001","T04","2001T04003","22","01","NO","Standard",0.950000,185.065686
"2001","T04","2001T04004","20","01","NO","Standard",1.000000,108.862168
"2001","T04","2001T04005","10","01","YES","Standard",1.020000,409.140317
"2001","T04","2001T04006","18","01","NO","Standard",1.010000,307.535626
"2001","T04","2001T04007","19","01","NO","Standard",1.030000,1327.211274
"2001","T04","2001T04008","11","01","YES","Standard",1.010000,547.939582
"2001","T04","2001T04009","9","01","YES","Standard",1.020000,342.915831
"2001","T04","2001T04010","13","01","YES","Standard",1.010000,245.847064
"2001","T04","2001T04011","14","01","YES","Standard",1.010000,1114.930045
"2001","T04","2001T04012","15","01","YES","Standard",1.000000,672.223892
"2001","T04","2001T04013","16","01","NO","Standard",1.000000,471.736064
"2001","T04","2001T04014","3","01","YES","Standard",1.020000,673.131077
"2001","T04","2001T04015","1","01","YES","Standard",1.010000,522.538410
"2001","T04","2001T04016","4","01","YES","Standard",1.010000,442.706153
"2001","T04","2001T04017","2","01","YES","Standard",0.990000,363.781080
"2001","T04","2001T04018","6","01","YES","Standard",1.010000,858.196764
"2001","T04","2001T04019","8","01","YES","Standard",1.010000,613.256884
"2001","T04","2001T04020","71","01","YES","Standard",1.010000,957.079900
"2001","T04","2001T04021","7","01","YES","Standard",1.000000,1802.576078
"2001","T04","2001T04022","5","01","YES","Standard",0.740000,1087.714503
"2001","T04","2001T04023","13","20","NO","Standard",0.790000,
"2001","T05","2001T05001","67","01","YES","Standard",1.020000,411.861871
"2001","T05","2001T05002","68","01","YES","Standard",1.030000,362.873896
"2001","T05","2001T05003","64","01","YES","Standard",1.010000,311.164365
"2001","T05","2001T05004","60","01","YES","Standard",1.040000,401.882839
"2001","T05","2001T05005","58","01","YES","Standard",0.930000,404.604394
"2001","T05","2001T05006","55","01","YES","Standard",1.010000,1904.180769
"2001","T05","2001T05007","61","01","YES","Standard",1.010000,268.526683
"2001","T05","2001T05008","56","01","YES","Standard",0.670000,163.293253
"2001","T05","2001T05009","52","01","YES","Standard",1.000000,974.770003
"2001","T05","2001T05010","51","01","YES","Standard",1.030000,1189.319194
"2001","T05","2001T05011","53","01","YES","Standard",1.010000,1159.382097
"2001","T05","2001T05012","54","01","YES","Standard",0.570000,46.950000
"2001","T05","2001T05013","45","01","YES","Standard",1.000000,920.792511
"2001","T05","2001T05014","38","01","YES","Standard",0.990000,498.951607
"2001","T05","2001T05015","33","01","YES","Standard",1.000000,431.819936
"2001","T05","2001T05016","28","01","YES","Standard",1.030000,426.376827
"2001","T05","2001T05017","29","01","YES","Standard",1.010000,260.362020
"2001","T05","2001T05018","25","01","NO","Standard",1.040000,126.098678
"2001","T05","2001T05019","32","01","YES","Standard",1.020000,393.718177
"2001","T05","2001T05020","37","01","YES","Standard",1.010000,974.770003
"2001","T05","2001T05021","48","01","YES","Standard",1.010000,259.454835
"2001","T05","2001T05022","471","01","YES","Standard",1.020000,298.463779
"2001","T05","2001T05023","41","01","YES","Standard",1.010000,303.906887
"2001","T05","2001T05024","44","01","YES","Standard",1.010000,962.976601
"2001","T05","2001T05025","50","01","YES","Standard",1.000000,1582.130186
"2001","T05","2001T05026","25","20","NO","Standard",0.250000,
"2001","T06","2001T06001","AG10","01","NO","Standard",1.000000,963.430193
"2001","T06","2001T06002","AE11","01","NO","Standard",1.010000,678.574185
"2001","T06","2001T06003","AC14","01","NO","Standard",1.020000,1075.921101
"2001","T06","2001T06004","105","01","YES","Standard",0.990000,1185.690455
"2001","T06","2001T06005","104","01","YES","Standard",1.010000,557.918615
"2001","T06","2001T06006","109","01","YES","Standard",1.000000,259.454835
"2001","T06","2001T06007","112","01","YES","Standard",0.990000,341.101462
"2001","T06","2001T06008","106","01","YES","Standard",0.780000,127.005863
"2001","T06","2001T06009","101","01","YES","Standard",0.700000,185.065686
"2001","T06","2001T06010","111","01","YES","Standard",1.010000,257.640466
"2001","T06","2001T06011","110","01","YES","Standard",1.000000,315.700289
"2001","T06","2001T06012","107","01","YES","Standard",1.000000,395.986139
"2001","T06","2001T06013","102","01","YES","Standard",1.000000,69.853224
"2001","T06","2001T06014","103","01","YES","Standard",0.990000,360.152341
"2001","T06","2001T06015","108","01","YES","Standard",1.010000,409.140317
"2001","T06","2001T06016","12","01","YES","Standard",0.990000,341.101462
"2001","T06","2001T06017","17","01","YES","Standard",1.030000,489.879759
"2001","T06","2001T06018","19","01","YES","Standard",0.980000,335.658353
"2001","T06","2001T06019","20","01","YES","Standard",1.010000,621.421546
"2001","T06","2001T06020","22","01","YES","Standard",0.990000,733.005269
"2001","T06","2001T06021","23","01","YES","Standard",1.010000,654.080197
"2001","T06","2001T06022","24","01","YES","Standard",1.020000,938.936205
"2001","T06","2001T06023","21","01","YES","Standard",0.940000,1432.444704
"2001","T06","2001T06024","13","01","YES","Standard",1.000000,956.172715
"2001","T06","2001T06025","14","01","YES","Standard",1.000000,672.223892
"2001","T06","2001T06026","15","01","YES","Standard",0.980000,486.251020
"2001","T06","2001T06027","18","01","YES","Standard",1.000000,622.328731
"2001","T06","2001T06028","16","01","YES","Standard",1.000000,455.406739
"2001","T06","2001T06029","11","01","YES","Standard",1.020000,476.271988
"2001","T06","2001T06030","10","01","YES","Standard",0.990000,447.242076
"2001","T06","2001T06031","9","01","YES","Standard",1.010000,368.317004
"2001","T06","2001T06032","5","01","YES","Standard",1.000000,469.014510
"2001","T06","2001T06033","6","01","YES","Standard",1.000000,375.574482
"2001","T06","2001T06034","7","01","YES","Standard",1.000000,426.376827
"2001","T06","2001T06035","8","01","YES","Standard",1.000000,510.745008
"2001","T06","2001T06036","4","01","YES","Standard",0.990000,534.785404
"2001","T06","2001T06037","3","01","YES","Standard",1.030000,863.639872
"2001","T06","2001T06038","2","01","YES","Standard",1.010000,807.394418
"2001","T06","2001T06039","1","01","YES","Standard",1.000000,233.146478
"2001","T06","2001T06040","27","01","YES","Standard",1.000000,501.673161
"2001","T06","2001T06041","26","01","YES","Standard",0.990000,471.736064
"2001","T06","2001T06042","25","01","YES","Standard",1.010000,347.451755
"2001","T06","2001T06043","27","01","NO","Replicate",1.000000,513.466562
"2001","T06","2001T06044","28","01","YES","Standard",1.010000,446.334892
"2001","T06","2001T06045","I25","01","NO","Standard",0.970000,370.131373
"2001","T06","2001T06046","H23","01","YES","Standard",0.920000,169.643546
"2001","T06","2001T06047","E26","01","YES","Standard",1.000000,186.880056
"2001","T06","2001T06048","E27","01","YES","Standard",1.030000,86.182550
"2001","T06","2001T06049","E25","01","YES","Standard",0.990000,339.287092
"2001","T06","2001T06050","AB11","01","NO","Standard",1.000000,620.514362
"2001","T06","2001T06051","AB9","01","NO","Standard",1.030000,358.337972
"2001","T06","2001T06052","AA9","01","NO","Standard",1.020000,417.304980
"2001","T06","2001T06053","101","20","NO","Standard",0.210000,
"2002","T04","2002T04001","10","01","YES","Standard",1.010000,585.134157
"2002","T04","2002T04002","22","01","NO","Standard",0.870000,88.904104
"2002","T04","2002T04003","21","01","NO","Standard",1.010000,629.586209
"2002","T04","2002T04004","20","01","NO","Standard",1.010000,1928.674757
"2002","T04","2002T04005","13","01","YES","Standard",0.800000,552.475506
"2002","T05","2002T05001","58","01","YES","Standard",1.000000,381.924775
"2002","T05","2002T05002","59","01","YES","Standard",0.690000,332.936799
"2002","T05","2002T05003","60","01","YES","Standard",1.020000,325.679321
"2002","T05","2002T05004","68","01","YES","Standard",1.060000,484.436651
"2002","T05","2002T05005","61","01","YES","Standard",1.010000,455.406739
"2002","T05","2002T05006","62","01","NO","Standard",1.020000,401.882839
"2002","T05","2002T05007","56","01","YES","Standard",1.000000,687.646032
"2002","T05","2002T05008","51","01","YES","Standard",0.940000,92.532843
"2002","T05","2002T05009","52","01","YES","Standard",1.020000,1026.933125
"2002","T05","2002T05010","45","01","YES","Standard",1.020000,390.996622
"2002","T05","2002T05011","471","01","YES","Standard",1.040000,332.936799
"2002","T05","2002T05012","472","01","NO","Standard",1.000000,658.616121
"2002","T05","2002T05013","48","01","YES","Standard",1.020000,614.164068
"2002","T05","2002T05014","55","01","YES","Standard",1.040000,1569.429600
"2002","T05","2002T05015","54","01","YES","Standard",1.010000,180.983355
"2002","T05","2002T05016","53","01","YES","Standard",1.020000,448.149261
"2002","T05","2002T05017","44","01","YES","Standard",1.020000,900.834446
"2002","T05","2002T05018","37","01","YES","Standard",1.030000,752.963334
"2002","T05","2002T05019","36","01","NO","Standard",0.950000,304.814072
"2002","T05","2002T05020","32","01","YES","Standard",1.010000,524.352779
"2002","T05","2002T05021","33","01","YES","Standard",1.030000,604.185036
"2002","T05","2002T05022","28","01","YES","Standard",1.010000,329.308060
"2002","T05","2002T05023","35","01","NO","Standard",1.020000,449.056446
"2002","T05","2002T05024","30","01","NO","Standard",1.040000,440.438191
"2002","T05","2002T05025","59","20","NO","Standard",0.870000,
"2002","T05","2002T05026","59","20","NO","Standard",0.400000,
"2002","T05","2002T05027","67","20","NO","Standard",1.000000,
"2002","T05","2002T05028","52","20","NO","Standard",0.420000,
"2002","T05","2002T05029","49","20","NO","Standard",0.780000,
"2002","T05","2002T05030","35","20","NO","Standard",0.390000,
"2002","T05","2002T05031","35","20","NO","Standard",1.020000,
"2003","T04","2003T04001","9","01","YES","Standard",1.000000,531.610257
"2003","T04","2003T04002","12","01","YES","Standard",1.000000,1163.010836
"2003","T04","2003T04003","15","01","YES","Standard",1.010000,2212.169988
"2003","T04","2003T04004","10","01","YES","Standard",0.670000,392.810992
"2003","T04","2003T04005","14","01","YES","Standard",1.000000,2322.392934
"2003","T04","2003T04006","13","01","YES","Standard",1.010000,986.109812
"2003","T04","2003T04007","16","01","NO","Standard",1.040000,1430.630334
"2003","T04","2003T04008","4","01","YES","Standard",1.010000,673.131077
"2003","T04","2003T04009","6","01","YES","Standard",1.010000,1211.091627
"2003","T04","2003T04010","3","01","YES","Standard",1.010000,774.735767
"2003","T04","2003T04011","1","01","YES","Standard",1.000000,839.145884
"2003","T04","2003T04012","8","01","YES","Standard",0.870000,523.445594
"2003","T04","2003T04013","7","01","YES","Standard",1.000000,633.214948
"2003","T04","2003T04014","5","01","YES","Standard",0.960000,990.645736
"2003","T04","2003T04015","2","01","YES","Standard",0.810000,440.891783
"2003","T04","2003T04016","11","01","YES","Standard",1.010000,888.133860
"2003","T04","2003T04017","22","01","NO","Standard",0.900000,548.846767
"2003","T04","2003T04018","21","01","NO","Standard",1.010000,1044.169635
"2003","T04","2003T04019","18","01","NO","Standard",1.000000,248.115026
"2003","T04","2003T04020","71","01","YES","Standard",1.020000,1083.178579
"2003","T04","2003T04021","17","01","NO","Standard",1.010000,1488.690158
"2003","T04","2003T04022","20","01","NO","Standard",0.960000,2026.650709
"2003","T04","2003T04023","19","01","NO","Standard",0.690000,382.831960
"2003","T04","2003T04024","12","20","NO","Standard",0.990000,
"2003","T04","2003T04025","8","20","NO","Standard",0.820000,
"2003","T05","2003T05001","66","01","NO","Standard",1.000000,557.011430
"2003","T05","2003T05002","68","01","YES","Standard",1.010000,986.109812
"2003","T05","2003T05003","67","01","YES","Standard",1.010000,1022.397201
"2003","T05","2003T05004","61","01","YES","Standard",1.010000,491.694129
"2003","T05","2003T05005","60","01","YES","Standard",1.000000,735.726824
"2003","T05","2003T05006","58","01","YES","Standard",0.950000,463.571402
"2003","T05","2003T05007","55","01","YES","Standard",0.990000,1289.109515
"2003","T05","2003T05008","56","01","YES","Standard",1.010000,777.457322
"2003","T05","2003T05009","52","01","YES","Standard",1.020000,1474.175202
"2003","T05","2003T05010","46","01","YES","Standard",0.990000,272.155422
"2003","T05","2003T05011","32","01","YES","Standard",1.000000,327.493691
"2003","T05","2003T05012","48","01","YES","Standard",1.020000,375.574482
"2003","T05","2003T05013","33","01","YES","Standard",1.010000,498.951607
"2003","T05","2003T05014","37","01","YES","Standard",1.000000,875.433274
"2003","T05","2003T05015","38","01","YES","Standard",1.000000,96.161582
"2003","T05","2003T05016","45","01","YES","Standard",1.000000,625.957470
"2003","T05","2003T05017","44","01","YES","Standard",0.660000,105.687022
"2003","T05","2003T05018","51","01","YES","Standard",1.000000,1314.510688
"2003","T05","2003T05019","46","20","NO","Standard",0.470000,
"2003","T05","2003T05020","45","20","NO","Standard",0.220000,
"2003","T06","2003T06001","X25","01","NO","Standard",1.000000,1431.537519
"2003","T06","2003T06002","X24","01","NO","Standard",1.000000,1074.106732
"2003","T06","2003T06003","112","01","YES","Standard",1.040000,400.068470
"2003","T06","2003T06004","111","01","YES","Standard",0.950000,303.906887
"2003","T06","2003T06005","108","01","YES","Standard",1.000000,488.972574
"2003","T06","2003T06006","105","01","YES","Standard",0.990000,1080.457025
"2003","T06","2003T06007","104","01","YES","Standard",1.040000,1446.052475
"2003","T06","2003T06008","103","01","YES","Standard",0.760000,190.508795
"2003","T06","2003T06009","102","01","YES","Standard",1.000000,596.020374
"2003","T06","2003T06010","101","01","YES","Standard",1.020000,695.810695
"2003","T06","2003T06011","4","01","YES","Standard",1.010000,314.793104
"2003","T06","2003T06012","3","01","YES","Standard",1.000000,483.529466
"2003","T06","2003T06013","8","01","YES","Standard",1.000000,318.421843
"2003","T06","2003T06014","2","01","YES","Standard",1.010000,557.918615
"2003","T06","2003T06015","7","01","YES","Standard",1.010000,646.822719
"2003","T06","2003T06016","6","01","YES","Standard",1.000000,460.849847
"2003","T06","2003T06017","10","01","YES","Standard",0.990000,630.493394
"2003","T06","2003T06018","9","01","YES","Standard",1.020000,603.277852
"2003","T06","2003T06019","12","01","YES","Standard",1.010000,381.017590
"2003","T06","2003T06020","17","01","YES","Standard",0.760000,521.631225
"2003","T06","2003T06021","19","01","YES","Standard",0.990000,584.226972
"2003","T06","2003T06022","20","01","YES","Standard",1.050000,584.226972
"2003","T06","2003T06023","22","01","YES","Standard",1.000000,488.972574
"2003","T06","2003T06024","21","01","YES","Standard",1.050000,841.867438
"2003","T06","2003T06025","23","01","YES","Standard",1.000000,496.230052
"2003","T06","2003T06026","24","01","YES","Standard",1.010000,791.972278
"2003","T06","2003T06027","18","01","YES","Standard",1.000000,482.622281
"2003","T06","2003T06028","14","01","YES","Standard",1.010000,708.511281
"2003","T06","2003T06029","15","01","YES","Standard",1.020000,381.017590
"2003","T06","2003T06030","13","01","YES","Standard",1.030000,572.433570
"2003","T06","2003T06031","16","01","YES","Standard",1.020000,425.469643
"2003","T06","2003T06032","11","01","YES","Standard",1.060000,421.840904
"2003","T06","2003T06033","5","01","YES","Standard",1.000000,442.706153
"2003","T06","2003T06034","1","01","YES","Standard",1.010000,457.221108
"2003","T06","2003T06035","27","01","YES","Standard",1.010000,415.490610
"2003","T06","2003T06036","25","01","YES","Standard",1.010000,356.523602
"2003","T06","2003T06037","26","01","YES","Standard",1.000000,325.679321
"2003","T06","2003T06038","28","01","YES","Standard",1.010000,437.263044
"2003","T06","2003T06039","I23","01","YES","Standard",0.740000,536.146181
"2003","T06","2003T06040","I25","01","NO","Standard",1.000000,440.891783
"2003","T06","2003T06041","109","01","YES","Standard",1.040000,243.125510
"2003","T06","2003T06042","106","01","YES","Standard",0.850000,169.643546
"2003","T06","2003T06043","110","01","YES","Standard",1.010000,371.038558
"2003","T06","2003T06044","107","01","YES","Standard",1.000000,326.586506
"2004","T04","2004T04001","4","01","YES","Standard",1.000000,842.774623
"2004","T04","2004T04002","6","01","YES","Standard",1.000000,1143.959957
"2004","T04","2004T04003","3","01","YES","Standard",1.000000,667.687968
"2004","T04","2004T04004","1","01","YES","Standard",0.970000,866.361426
"2004","T04","2004T04005","2","01","YES","Standard",0.990000,510.745008
"2004","T04","2004T04006","8","01","YES","Standard",0.980000,764.756735
"2004","T04","2004T04007","71","01","YES","Standard",0.890000,1145.774326
"2004","T04","2004T04008","11","01","YES","Standard",0.990000,1088.621688
"2004","T04","2004T04009","10","01","YES","Standard",1.020000,526.167149
"2004","T04","2004T04010","7","01","YES","Standard",1.000000,1202.019780
"2004","T04","2004T04011","9","01","YES","Standard",1.010000,1035.097788
"2004","T04","2004T04012","13","01","YES","Standard",1.070000,1033.283418
"2004","T04","2004T04013","17","01","NO","Standard",1.000000,1256.450864
"2004","T04","2004T04014","12","01","YES","Standard",1.010000,1515.905700
"2004","T04","2004T04015","14","01","YES","Standard",1.000000,1578.501447
"2004","T04","2004T04016","20","01","NO","Standard",1.000000,780.178876
"2004","T04","2004T04017","18","01","NO","Standard",1.000000,353.802048
"2004","T04","2004T04018","21","01","NO","Standard",1.010000,818.280635
"2004","T04","2004T04019","22","01","NO","Standard",1.000000,464.478586
"2004","T04","2004T04020","19","01","NO","Standard",0.730000,430.912751
"2004","T04","2004T04021","16","01","NO","Standard",0.990000,1051.427113
"2004","T04","2004T04022","15","01","YES","Standard",1.000000,871.804535
"2004","T04","2004T04023","5","01","YES","Standard",1.000000,1436.073443
"2004","T05","2004T05001","54","01","YES","Standard",0.800000,153.541017
"2004","T05","2004T05002","60","01","YES","Standard",0.890000,322.050582
"2004","T05","2004T05003","61","01","YES","Standard",1.000000,588.762896
"2004","T05","2004T05004","53","01","YES","Standard",1.000000,403.697209
"2004","T05","2004T05005","48","01","YES","Standard",1.010000,230.424923
"2004","T05","2004T05006","471","01","YES","Standard",1.000000,528.888703
"2004","T05","2004T05007","64","01","YES","Standard",0.840000,419.119349
"2004","T05","2004T05008","68","01","YES","Standard",0.890000,371.038558
"2004","T05","2004T05009","67","01","YES","Standard",1.010000,552.475506
"2004","T05","2004T05010","56","01","YES","Standard",1.010000,832.795591
"2004","T05","2004T05011","55","01","YES","Standard",1.000000,938.029021
"2004","T05","2004T05012","58","01","YES","Standard",1.010000,529.795888
"2004","T05","2004T05013","472","01","NO","Standard",1.010000,2125.533845
"2004","T05","2004T05014","41","01","YES","Standard",1.000000,497.137237
"2004","T05","2004T05015","50","01","YES","Standard",1.000000,469.921695
"2004","T05","2004T05016","51","01","YES","Standard",1.000000,1157.567728
"2004","T05","2004T05017","52","01","YES","Standard",0.980000,1228.328137
"2004","T05","2004T05018","45","01","YES","Standard",1.000000,637.750872
"2004","T05","2004T05019","32","01","YES","Standard",0.990000,440.891783
"2004","T05","2004T05020","37","01","YES","Standard",1.010000,459.942663
"2004","T05","2004T05021","44","01","YES","Standard",1.010000,222.260261
"2004","T05","2004T05022","38","01","YES","Standard",1.010000,400.068470
"2004","T05","2004T05023","33","01","YES","Standard",1.020000,492.601313
"2005","T04","2005T04001","8","01","YES","Standard",1.010000,1230.000000
"2005","T04","2005T04002","9","01","YES","Standard",1.000000,1402.000000
"2005","T04","2005T04003","10","01","YES","Standard",0.990000,608.000000
"2005","T04","2005T04004","11","01","YES","Standard",1.000000,1162.000000
"2005","T04","2005T04005","71","01","YES","Standard",0.610000,994.000000
"2005","T04","2005T04006","12","01","YES","Standard",1.000000,962.000000
"2005","T04","2005T04007","14","01","YES","Standard",1.010000,1820.000000
"2005","T04","2005T04008","18","01","NO","Standard",1.010000,300.000000
"2005","T04","2005T04009","16","01","NO","Standard",1.000000,628.000000
"2005","T04","2005T04010","13","01","YES","Standard",0.990000,984.000000
"2005","T04","2005T04011","7","01","YES","Standard",1.020000,772.000000
"2005","T04","2005T04012","17","01","NO","Standard",1.000000,1194.000000
"2005","T04","2005T04013","20","01","NO","Standard",1.020000,2086.000000
"2005","T04","2005T04014","21","01","NO","Standard",1.010000,1424.000000
"2005","T04","2005T04015","4","01","YES","Standard",1.000000,580.000000
"2005","T04","2005T04016","2","01","YES","Standard",1.010000,482.000000
"2005","T04","2005T04017","1","01","YES","Standard",1.000000,1022.000000
"2005","T04","2005T04018","3","01","YES","Standard",1.030000,546.000000
"2005","T04","2005T04019","6","01","YES","Standard",1.000000,808.000000
"2005","T04","2005T04020","22","01","NO","Standard",1.010000,460.000000
"2005","T04","2005T04021","19","01","NO","Standard",1.060000,230.000000
"2005","T04","2005T04022","15","01","YES","Standard",1.000000,1026.000000
"2005","T04","2005T04023","5","20","NO","Standard",1.050000,1092.000000
"2005","T05","2005T05001","67","01","YES","Standard",1.020000,624.000000
"2005","T05","2005T05002","68","01","YES","Standard",1.010000,588.000000
"2005","T05","2005T05003","61","01","YES","Standard",1.020000,860.000000
"2005","T05","2005T05004","60","01","YES","Standard",1.000000,890.000000
"2005","T05","2005T05005","64","01","YES","Standard",1.000000,574.000000
"2005","T05","2005T05006","58","01","YES","Standard",1.010000,674.000000
"2005","T05","2005T05007","55","01","YES","Standard",1.010000,1128.000000
"2005","T05","2005T05008","56","01","YES","Standard",0.600000,350.000000
"2005","T05","2005T05009","50","01","YES","Standard",1.020000,148.000000
"2005","T05","2005T05010","51","01","YES","Standard",1.000000,3517.000000
"2005","T05","2005T05011","54","01","YES","Standard",1.010000,1578.000000
"2005","T05","2005T05012","44","01","YES","Standard",1.000000,186.000000
"2005","T05","2005T05013","37","01","YES","Standard",1.010000,738.000000
"2005","T05","2005T05014","32","01","YES","Standard",1.010000,394.000000
"2005","T05","2005T05015","41","01","YES","Standard",1.000000,216.000000
"2005","T05","2005T05016","48","01","YES","Standard",1.000000,338.000000
"2005","T05","2005T05017","53","01","YES","Standard",1.000000,582.000000
"2005","T05","2005T05018","471","01","YES","Standard",1.020000,512.000000
"2005","T05","2005T05019","33","01","YES","Standard",0.990000,334.000000
"2005","T05","2005T05020","38","01","YES","Standard",1.010000,226.000000
"2005","T05","2005T05021","45","01","YES","Standard",0.990000,204.000000
"2005","T06","2005T06001","AE4","01","NO","Standard",1.000000,652.000000
"2005","T06","2005T06002","AC11","20","NO","Standard",0.550000,1924.000000
"2005","T06","2005T06003","AA9","01","NO","Standard",1.020000,612.000000
"2005","T06","2005T06004","Z7","01","NO","Standard",1.000000,312.000000
"2005","T06","2005T06005","Y5","01","NO","Standard",0.620000,1194.000000
"2005","T06","2005T06006","M7","01","NO","Standard",1.000000,220.000000
"2005","T06","2005T06007","25","01","YES","Standard",1.000000,482.000000
"2005","T06","2005T06008","26","01","YES","Standard",1.000000,374.000000
"2005","T06","2005T06009","I21","01","NO","Standard",1.010000,1114.000000
"2005","T06","2005T06010","I25","01","NO","Standard",1.020000,314.000000
"2005","T06","2005T06011","H23","01","YES","Standard",1.010000,468.000000
"2005","T06","2005T06012","E26","01","YES","Standard",1.010000,158.000000
"2005","T06","2005T06013","E27","01","YES","Standard",0.990000,170.000000
"2005","T06","2005T06014","E25","01","YES","Standard",1.000000,274.000000
"2005","T06","2005T06015","28","01","YES","Standard",1.000000,334.000000
"2005","T06","2005T06016","27","01","YES","Standard",1.000000,310.000000
"2005","T06","2005T06017","1","01","YES","Standard",1.010000,352.000000
"2005","T06","2005T06018","2","01","YES","Standard",0.970000,246.000000
"2005","T06","2005T06019","3","01","YES","Standard",1.000000,596.000000
"2005","T06","2005T06020","4","01","YES","Standard",1.010000,538.000000
"2005","T06","2005T06021","108","01","YES","Standard",1.000000,242.000000
"2005","T06","2005T06022","104","01","YES","Standard",1.000000,624.000000
"2005","T06","2005T06023","111","01","YES","Standard",1.000000,374.000000
"2005","T06","2005T06024","112","01","YES","Standard",1.000000,696.000000
"2005","T06","2005T06025","110","01","YES","Standard",0.960000,572.000000
"2005","T06","2005T06026","106","01","YES","Standard",0.980000,314.000000
"2005","T06","2005T06027","107","01","YES","Standard",1.010000,218.000000
